user_id,age,sex,last_month_salary
25637,65,M,6264
25638,36,F,6550
25639,60,F,
25640,71,M,
25641,60,F,5833
25642,32,M,3916
25643,81,M,0
25644,25,F,
25645,53,M,
25646,75,F,8000
25647,67,M,8000
25648,43,M,6500
25649,36,M,5011
25650,38,F,
25651,61,M,9575
25652,36,M,3198
25653,56,F,0
25654,46,M,
25655,55,M,4166
25656,37,F,6400
25657,54,M,
25658,78,F,3000
25659,68,F,
25660,46,M,3000
25661,24,F,
25662,68,M,10000
25663,44,M,2000
25664,48,F,8300
25665,85,M,7338
25666,70,F,4300
25667,47,M,5105
25668,62,M,3971
25669,62,M,7458
25670,87,F,
25671,32,M,4100
25672,53,M,4000
25673,46,F,5843
25674,39,M,438
25675,44,M,11166
25676,31,F,3808
25677,33,M,6700
25678,59,F,
25679,67,F,19500
25680,45,M,5700
25681,52,F,4654
25682,41,M,17000
25683,59,M,6070
25684,45,F,
25685,29,M,3040
25686,55,F,
25687,59,M,3967
25688,67,M,26000
25689,28,M,6246
25690,47,F,5095
25691,26,M,3645
25692,51,M,
25693,60,F,
25694,71,M,2500
25695,79,M,6000
25696,59,F,6672
25697,54,M,5246
25698,49,F,4333
25699,63,F,5333
25700,55,M,5000
25701,50,F,4800
25702,41,M,7141
25703,67,M,2500
25704,29,F,3150
25705,51,M,10416
25706,66,F,4700
25707,75,M,
25708,67,M,5833
25709,60,M,13670
25710,51,F,2800
25711,59,M,2615
25712,47,M,41000
25713,44,F,
25714,61,M,4500
25715,34,M,5500
25716,79,F,
25717,28,M,1416
25718,40,F,
25719,54,F,6000
25720,46,M,10500
25721,39,F,7666
25722,54,M,7500
25723,42,M,4775
25724,46,F,1517
25725,49,M,16735
25726,25,F,898
25727,55,M,19333
25728,83,M,5360
25729,50,M,7500
25730,32,F,4500
25731,49,M,11361
25732,48,M,12016
25733,57,F,
25734,27,M,
25735,49,M,4000
25736,77,F,
25737,39,M,
25738,48,F,9166
25739,39,F,8500
25740,36,M,2272
25741,48,F,7000
25742,65,M,4431
25743,58,M,
25744,62,F,5441
25745,39,M,3750
25746,40,F,5985
25747,38,M,5956
25748,42,M,7500
25749,60,M,11300
25750,61,F,10000
25751,70,M,3000
25752,49,M,9954
25753,84,F,2500
25754,47,M,6000
25755,62,M,3955
25756,61,F,6500
25757,55,M,13258
25758,47,F,6666
25759,49,F,4400
25760,41,M,7166
25761,55,F,
25762,27,M,4529
25763,40,M,6417
25764,61,F,13606
25765,81,M,4405
25766,45,F,5000
25767,59,M,7583
25768,76,M,2300
25769,64,M,
25770,71,F,
25771,49,M,
25772,23,M,1660
25773,30,F,740
25774,60,M,3200
25775,49,M,0
25776,49,F,5281
25777,55,M,13499
25778,45,F,5666
25779,52,F,8000
25780,23,M,3500
25781,43,F,
25782,91,M,
25783,62,M,5300
25784,25,F,820
25785,64,M,1484
25786,45,F,5560
25787,43,M,4500
25788,63,M,22400
25789,63,M,7500
25790,62,F,
25791,85,M,17000
25792,44,M,
25793,71,F,4366
25794,41,M,3600
25795,39,M,8289
25796,58,F,11000
25797,40,M,5000
25798,78,F,4000
25799,48,F,9700
25800,37,M,11250
25801,70,F,10750
25802,64,M,19600
25803,51,M,5642
25804,67,F,
25805,52,M,
25806,63,F,5773
25807,55,M,12700
25808,65,M,8000
25809,31,M,
25810,39,F,
25811,64,M,1330
25812,73,M,6000
25813,24,F,2000
25814,51,M,200
25815,54,M,11873
25816,27,F,3000
25817,27,M,6000
25818,66,F,4316
25819,31,F,2600
25820,57,M,2493
25821,54,F,4150
25822,66,M,2627
25823,62,M,
25824,47,F,
25825,53,M,8127
25826,25,F,2557
25827,74,M,4200
25828,59,M,3800
25829,52,M,12500
25830,64,F,
25831,63,M,15214
25832,59,M,3862
25833,40,F,14500
25834,60,M,2347
25835,38,M,
25836,47,F,4300
25837,33,M,6666
25838,79,F,
25839,32,F,12700
25840,60,M,4700
25841,53,F,
25842,63,M,
25843,56,M,23874
25844,55,F,5250
25845,31,M,2200
25846,49,F,10000
25847,54,M,5315
25848,42,M,11800
25849,56,M,6350
25850,49,F,1600
25851,43,M,14000
25852,63,M,
25853,74,F,6000
25854,31,M,3000
25855,47,M,
25856,56,F,20416
25857,26,M,4250
25858,61,F,6250
25859,24,F,4000
25860,45,M,5700
25861,48,F,2944
25862,58,M,0
25863,51,M,6300
25864,50,F,10500
25865,77,M,2879
25866,64,F,1400
25867,82,M,4455
25868,67,M,3333
25869,38,M,
25870,36,F,1400
25871,82,M,400
25872,58,M,19017
25873,84,F,
25874,61,M,3900
25875,51,M,
25876,44,F,3100
25877,45,M,5107
25878,26,F,
25879,70,F,4757
25880,37,M,5195
25881,61,F,4600
25882,59,M,5417
25883,48,M,8333
25884,38,F,4827
25885,43,M,11200
25886,46,F,5100
25887,62,M,2125
25888,51,M,3742
25889,31,M,7100
25890,60,F,6513
25891,72,M,
25892,58,M,10550
25893,50,F,
25894,28,M,3919
25895,60,M,
25896,42,F,4695
25897,82,M,1500
25898,36,F,7500
25899,56,F,13583
25900,47,M,7000
25901,79,F,7530
25902,55,M,1400
25903,49,M,
25904,34,F,1288
25905,70,M,13400
25906,45,F,4774
25907,35,M,334
25908,34,M,7100
25909,64,M,5201
25910,68,F,
25911,37,M,5550
25912,36,M,5666
25913,59,F,10666
25914,62,M,
25915,55,M,8200
25916,52,F,4243
25917,61,M,6600
25918,27,F,1600
25919,56,F,12000
25920,29,M,1407
25921,55,F,7458
25922,65,M,13666
25923,32,M,6058
25924,43,F,5300
25925,54,M,3157
25926,64,F,5060
25927,72,M,6250
25928,70,M,
25929,63,M,2400
25930,47,F,9750
25931,54,M,2900
25932,57,M,6000
25933,41,F,3128
25934,36,M,7500
25935,40,M,4813
25936,59,F,10233
25937,65,M,9800
25938,53,F,1101
25939,65,F,1800
25940,31,M,
25941,46,F,7000
25942,30,M,
25943,79,M,3070
25944,58,F,9166
25945,42,M,
25946,73,F,4417
25947,61,M,7313
25948,70,M,
25949,95,M,470
25950,44,F,10000
25951,47,M,
25952,90,M,
25953,58,F,1700
25954,64,M,14300
25955,78,M,
25956,51,F,5075
25957,30,M,2916
25958,50,F,4514
25959,94,F,
25960,59,M,8952
25961,65,F,5161
25962,31,M,2000
25963,61,M,
25964,67,F,5000
25965,66,M,3750
25966,53,F,6000
25967,56,M,10000
25968,27,M,
25969,57,M,15000
25970,79,F,1767
25971,76,M,4715
25972,52,M,12900
25973,49,F,4917
25974,46,M,1300
25975,57,M,8266
25976,33,F,2000
25977,54,M,3222
25978,59,F,3046
25979,56,F,
25980,68,M,
25981,48,F,5482
25982,53,M,
25983,41,M,5583
25984,53,F,3000
25985,45,M,3817
25986,52,F,8290
25987,68,M,6266
25988,56,M,5000
25989,55,M,2500
25990,46,F,
25991,68,M,5150
25992,42,M,4401
25993,53,F,8062
25994,42,M,7300
25995,49,M,
25996,42,F,1000
25997,53,M,6120
25998,52,F,4400
25999,35,F,14000
26000,48,M,3578
26001,47,F,9166
26002,38,M,10000
26003,31,M,1000
26004,37,F,4200
26005,47,M,5499
26006,61,F,3500
26007,67,M,5824
26008,47,M,5688
26009,64,M,17583
26010,45,F,6500
26011,48,M,5688
26012,77,M,6250
26013,53,F,22000
26014,76,M,
26015,55,M,5099
26016,71,F,16667
26017,49,M,9200
26018,40,F,8000
26019,46,F,9300
26020,27,M,1999
26021,80,F,1600
26022,68,M,5833
26023,39,M,1971
26024,73,F,5834
26025,65,M,5000
26026,53,F,9333
26027,54,M,
26028,49,M,
26029,36,M,5500
26030,54,F,4000
26031,64,M,5663
26032,73,M,
26033,27,F,5350
26034,61,M,
26035,60,M,8500
26036,64,F,9035
26037,45,M,8500
26038,29,F,
26039,42,F,4166
26040,60,M,3600
26041,47,F,15333
26042,73,M,
26043,55,M,6052
26044,40,F,3700
26045,40,M,3939
26046,31,F,2018
26047,71,M,3916
26048,38,M,15000
26049,49,M,2865
26050,64,F,12236
26051,40,M,
26052,31,M,6250
26053,54,F,8466
26054,50,M,
26055,49,M,13330
26056,63,F,6746
26057,45,M,0
26058,55,F,12916
26059,49,F,1800
26060,67,M,
26061,62,F,11893
26062,37,M,3923
26063,52,M,4800
26064,57,F,10341
26065,69,M,2500
26066,37,F,2800
26067,30,M,2123
26068,33,M,2160
26069,67,M,
26070,27,F,1300
26071,41,M,6416
26072,38,M,3400
26073,44,F,1300
26074,52,M,2400
26075,65,M,11633
26076,52,F,13100
26077,42,M,4100
26078,69,F,775
26079,54,F,10500
26080,53,M,1750
26081,52,F,6203
26082,50,M,37500
26083,31,M,7241
26084,82,F,4583
26085,50,M,11000
26086,69,F,5500
26087,25,M,
26088,47,M,35000
26089,29,M,4034
26090,61,F,8000
26091,60,M,11916
26092,50,M,2087
26093,67,F,8400
26094,40,M,4500
26095,28,M,734
26096,46,F,5541
26097,73,M,2243
26098,63,F,12120
26099,60,F,3541
26100,26,M,3000
26101,69,F,5583
26102,70,M,4150
26103,32,M,6000
26104,57,F,4500
26105,42,M,4886
26106,30,F,7000
26107,56,M,
26108,55,M,8666
26109,26,M,2293
26110,75,F,
26111,22,M,1400
26112,58,M,12333
26113,42,F,4482
26114,76,M,10394
26115,63,M,
26116,50,F,17191
26117,57,M,8583
26118,67,F,
26119,38,F,2500
26120,45,M,3444
26121,80,F,4300
26122,30,M,4343
26123,62,M,
26124,47,F,2400
26125,26,M,2000
26126,43,F,5204
26127,84,M,4583
26128,23,M,3000
26129,61,M,
26130,59,F,8500
26131,60,M,1100
26132,61,M,7206
26133,41,F,3932
26134,49,M,6900
26135,26,M,2000
26136,55,F,
26137,39,M,10500
26138,69,F,
26139,41,F,10000
26140,37,M,8509
26141,68,F,2997
26142,33,M,8000
26143,45,M,
26144,44,F,
26145,58,M,9784
26146,53,F,12000
26147,52,M,5416
26148,64,M,
26149,50,M,4900
26150,83,F,3000
26151,45,M,
26152,52,M,
26153,47,F,
26154,33,M,4000
26155,52,M,6300
26156,45,F,4083
26157,60,M,7347
26158,50,F,7516
26159,37,F,4250
26160,58,M,8000
26161,33,F,
26162,28,M,
26163,77,M,2055
26164,65,F,19734
26165,59,M,
26166,37,F,
26167,33,M,
26168,37,M,2500
26169,46,M,
26170,21,F,1
26171,66,M,3700
26172,61,M,2000
26173,64,F,
26174,59,M,5843
26175,64,M,3583
26176,75,F,11000
26177,47,M,5684
26178,60,F,4641
26179,53,F,2333
26180,60,M,
26181,60,F,6660
26182,47,M,3500
26183,61,M,10500
26184,74,F,
26185,55,M,9041
26186,32,F,5000
26187,44,M,4518
26188,49,M,11233
26189,52,M,8516
26190,28,F,3249
26191,31,M,2280
26192,64,M,2991
26193,30,F,
26194,43,M,5614
26195,34,M,3000
26196,54,F,
26197,61,M,0
26198,61,F,
26199,55,F,3700
26200,42,M,6500
26201,51,F,3333
26202,84,M,4625
26203,59,M,3000
26204,72,F,
26205,59,M,3224
26206,62,F,
26207,56,M,16453
26208,63,M,3118
26209,45,M,2964
26210,78,F,2166
26211,49,M,
26212,56,M,
26213,74,F,7491
26214,65,M,7000
26215,37,M,4666
26216,37,F,
26217,86,M,
26218,34,F,4166
26219,75,F,10000
26220,31,M,5000
26221,67,F,2889
26222,50,M,
26223,49,M,66600
26224,49,F,8000
26225,42,M,
26226,45,F,4083
26227,36,M,5000
26228,70,M,5000
26229,30,M,2750
26230,52,F,3100
26231,48,M,8906
26232,52,M,6000
26233,47,F,7000
26234,57,M,1100
26235,46,M,
26236,55,F,
26237,52,M,5000
26238,58,F,4300
26239,55,F,8544
26240,47,M,15900
26241,28,F,6380
26242,48,M,3750
26243,53,M,7500
26244,65,F,8150
26245,53,M,
26246,48,F,
26247,48,M,
26248,65,M,2150
26249,64,M,8200
26250,43,F,10121
26251,52,M,10666
26252,48,M,10115
26253,63,F,16593
26254,74,M,2000
26255,53,M,10134
26256,40,F,4000
26257,68,M,10000
26258,44,F,13000
26259,48,F,15000
26260,45,M,3673
26261,42,F,
26262,64,M,5000
26263,60,M,4045
26264,59,F,4500
26265,57,M,3800
26266,44,F,30000
26267,35,M,4800
26268,34,M,5686
26269,33,M,5421
26270,62,F,7954
26271,83,M,
26272,35,M,2500
26273,46,F,
26274,40,M,8334
26275,38,M,2543
26276,75,F,500
26277,65,M,7583
26278,44,F,5400
26279,52,F,4623
26280,49,M,6040
26281,63,F,14250
26282,58,M,
26283,43,M,0
26284,70,F,
26285,37,M,4155
26286,48,F,6365
26287,73,M,4166
26288,59,M,
26289,61,M,
26290,48,F,8051
26291,74,M,
26292,55,M,18400
26293,48,F,4633
26294,50,M,11187
26295,32,M,5668
26296,62,F,5900
26297,48,M,3904
26298,37,F,4500
26299,73,F,1666
26300,75,M,4001
26301,44,F,
26302,69,M,5600
26303,40,M,5912
26304,67,F,5833
26305,62,M,5833
26306,46,F,5702
26307,45,M,
26308,55,M,15950
26309,27,M,1
26310,51,F,12707
26311,60,M,5588
26312,51,M,
26313,29,F,
26314,60,M,14296
26315,57,M,2812
26316,43,F,9583
26317,61,M,5250
26318,45,F,5400
26319,47,F,7583
26320,77,M,
26321,50,F,5600
26322,53,M,9800
26323,38,M,7300
26324,43,F,8200
26325,44,M,1
26326,54,F,7540
26327,38,M,
26328,58,M,
26329,53,M,8550
26330,61,F,
26331,88,M,4100
26332,43,M,6465
26333,58,F,8259
26334,52,M,21000
26335,28,M,2432
26336,54,F,4037
26337,92,M,
26338,42,F,8900
26339,47,F,5000
26340,42,M,6000
26341,48,F,7562
26342,66,M,1400
26343,39,M,5000
26344,70,F,
26345,59,M,5000
26346,50,F,
26347,42,M,0
26348,73,M,3600
26349,37,M,1100
26350,30,F,7160
26351,58,M,5500
26352,34,M,3423
26353,72,F,8916
26354,22,M,
26355,50,M,10000
26356,34,F,5167
26357,62,M,6948
26358,40,F,0
26359,59,F,8420
26360,47,M,3500
26361,49,F,7000
26362,42,M,10194
26363,70,M,7900
26364,45,F,4250
26365,56,M,4198
26366,33,F,6200
26367,33,M,6850
26368,36,M,10000
26369,39,M,5375
26370,33,F,2332
26371,63,M,5000
26372,64,M,10000
26373,79,F,10500
26374,46,M,2400
26375,25,M,4500
26376,52,F,4919
26377,38,M,3600
26378,32,F,1800
26379,60,F,10350
26380,34,M,
26381,55,F,6133
26382,63,M,
26383,62,M,6200
26384,44,F,
26385,56,M,3400
26386,55,F,10416
26387,71,M,12600
26388,33,M,3066
26389,46,M,0
26390,48,F,5833
26391,49,M,6132
26392,88,M,6583
26393,63,F,10500
26394,45,M,7500
26395,38,M,14656
26396,58,F,1778
26397,49,M,4014
26398,38,F,5000
26399,73,F,10833
26400,85,M,11333
26401,48,F,2000
26402,50,M,11417
26403,57,M,9750
26404,52,F,5800
26405,42,M,9415
26406,38,F,8666
26407,67,M,4500
26408,53,M,4940
26409,57,M,
26410,66,F,14000
26411,44,M,5498
26412,63,M,3300
26413,54,F,
26414,60,M,
26415,50,M,
26416,49,F,11507
26417,46,M,5461
26418,35,F,9953
26419,73,F,3234
26420,35,M,4600
26421,45,F,5083
26422,28,M,2062
26423,51,M,5150
26424,57,F,
26425,59,M,2200
26426,25,F,2506
26427,73,M,3100
26428,64,M,5172
26429,38,M,2500
26430,41,F,
26431,65,M,7345
26432,51,M,6250
26433,63,F,1
26434,77,M,2366
26435,45,M,6793
26436,26,F,1500
26437,54,M,
26438,41,F,10000
26439,35,F,2900
26440,58,M,1900
26441,73,F,
26442,41,M,5600
26443,65,M,8300
26444,41,F,3146
26445,28,M,1600
26446,87,F,
26447,45,M,7000
26448,49,M,4750
26449,37,M,
26450,63,F,3732
26451,84,M,4500
26452,56,M,
26453,72,F,3192
26454,79,M,8000
26455,29,M,3000
26456,54,F,
26457,53,M,9000
26458,53,F,2303
26459,36,F,8380
26460,53,M,2000
26461,45,F,10833
26462,41,M,6054
26463,50,M,7166
26464,53,F,14850
26465,61,M,5700
26466,33,F,1600
26467,37,M,5816
26468,55,M,11500
26469,52,M,6903
26470,42,F,
26471,34,M,5833
26472,35,M,6500
26473,52,F,12500
26474,64,M,5500
26475,55,M,2176
26476,56,F,8000
26477,51,M,8500
26478,71,F,
26479,70,F,
26480,72,M,5450
26481,48,F,2400
26482,77,M,7300
26483,34,M,2000
26484,29,F,3900
26485,54,M,6458
26486,36,F,5843
26487,46,M,4000
26488,39,M,13000
26489,56,M,
26490,35,F,8000
26491,54,M,8800
26492,79,M,5150
26493,56,F,3300
26494,66,M,30000
26495,41,M,13283
26496,65,F,4900
26497,45,M,2800
26498,35,F,20833
26499,40,F,2600
26500,29,M,
26501,56,F,12249
26502,77,M,3962
26503,73,M,11500
26504,53,F,2700
26505,64,M,3000
26506,48,F,5450
26507,30,M,6585
26508,59,M,7000
26509,33,M,6000
26510,47,F,7499
26511,44,M,
26512,59,M,9083
26513,60,F,4815
26514,52,M,11778
26515,60,M,
26516,39,F,4284
26517,66,M,7952
26518,55,F,
26519,51,F,17916
26520,58,M,6000
26521,48,F,
26522,77,M,10500
26523,66,M,3678
26524,52,F,
26525,43,M,11042
26526,27,F,2125
26527,36,M,
26528,63,M,2250
26529,48,M,45800
26530,58,F,20833
26531,49,M,
26532,59,M,4000
26533,65,F,2500
26534,61,M,7400
26535,63,M,3900
26536,62,F,
26537,50,M,7000
26538,30,F,2069
26539,37,F,2600
26540,58,M,3595
26541,52,F,0
26542,48,M,6166
26543,63,M,664
26544,25,F,3200
26545,50,M,8721
26546,24,F,1500
26547,32,M,4574
26548,30,M,1000
26549,58,M,7324
26550,27,F,4500
26551,38,M,6000
26552,42,M,8000
26553,24,F,3314
26554,63,M,6085
26555,55,M,5228
26556,59,F,3750
26557,37,M,3225
26558,67,F,
26559,70,F,
26560,48,M,9000
26561,63,F,5700
26562,44,M,9483
26563,56,M,8250
26564,48,F,6250
26565,51,M,
26566,50,F,8310
26567,36,M,4000
26568,33,M,0
26569,52,M,8333
26570,53,F,8500
26571,72,M,3700
26572,55,M,5628
26573,73,F,
26574,42,M,9433
26575,54,M,3000
26576,64,F,6480
26577,60,M,5350
26578,47,F,4300
26579,74,F,
26580,58,M,8400
26581,26,F,3000
26582,55,M,2333
26583,74,M,4052
26584,28,F,6700
26585,56,M,20500
26586,74,F,6575
26587,51,M,0
26588,56,M,9000
26589,50,M,2256
26590,55,F,3538
26591,50,M,
26592,24,M,300
26593,46,F,8350
26594,60,M,7000
26595,30,M,6848
26596,67,F,17100
26597,65,M,2255
26598,46,F,4918
26599,45,F,5726
26600,39,M,6900
26601,46,F,5416
26602,23,M,3100
26603,41,M,4400
26604,58,F,4600
26605,45,M,7700
26606,62,F,13000
26607,68,M,1190
26608,41,M,11750
26609,50,M,7000
26610,36,F,3000
26611,43,M,73000
26612,31,M,5500
26613,45,F,7000
26614,58,M,
26615,56,M,
26616,73,F,
26617,59,M,
26618,65,F,1400
26619,28,F,5400
26620,64,M,17400
26621,59,F,11000
26622,51,M,9833
26623,65,M,9600
26624,32,F,5055
26625,58,M,14985
26626,76,F,2818
26627,53,M,17564
26628,65,M,6583
26629,46,M,5000
26630,33,F,
26631,80,M,
26632,44,M,8500
26633,76,F,
26634,63,M,
26635,71,M,17919
26636,34,F,4200
26637,58,M,4656
26638,63,F,7700
26639,27,F,900
26640,56,M,9450
26641,28,F,0
26642,25,M,4000
26643,49,M,14300
26644,40,F,8000
26645,59,M,5000
26646,26,F,4500
26647,40,M,5416
26648,72,M,
26649,58,M,4916
26650,52,F,6200
26651,31,M,3644
26652,66,M,5389
26653,30,F,0
26654,68,M,6700
26655,40,M,
26656,64,F,6000
26657,54,M,2300
26658,73,F,
26659,50,F,11581
26660,56,M,16666
26661,58,F,4730
26662,81,M,
26663,50,M,5973
26664,57,F,2471
26665,57,M,
26666,48,F,9100
26667,55,M,5416
26668,40,M,3453
26669,48,M,6400
26670,47,F,5000
26671,70,M,7000
26672,28,M,2400
26673,38,F,4450
26674,48,M,5834
26675,48,M,2452
26676,63,F,4300
26677,53,M,12000
26678,54,F,10556
26679,39,F,
26680,25,M,1049
26681,71,F,
26682,46,M,5256
26683,36,M,13541
26684,36,F,5112
26685,55,M,4333
26686,38,F,6000
26687,51,M,4000
26688,58,M,
26689,47,M,
26690,89,F,1650
26691,26,M,3500
26692,89,M,
26693,61,F,7325
26694,43,M,5104
26695,42,M,14000
26696,34,F,4525
26697,69,M,
26698,49,F,3850
26699,67,F,8659
26700,25,M,515
26701,57,F,8533
26702,45,M,4916
26703,46,M,14916
26704,50,F,18636
26705,40,M,5900
26706,48,F,5800
26707,37,M,1100
26708,45,M,2800
26709,38,M,1760
26710,68,F,3050
26711,54,M,2255
26712,49,M,5420
26713,46,F,1941
26714,61,M,3500
26715,29,M,4560
26716,86,F,1208
26717,36,M,12000
26718,54,F,4583
26719,50,F,7416
26720,36,M,6800
26721,41,F,2085
26722,55,M,3165
26723,29,M,3000
26724,85,F,
26725,44,M,3772
26726,56,F,
26727,37,M,2250
26728,33,M,
26729,35,M,3500
26730,49,F,
26731,31,M,
26732,55,M,6266
26733,43,F,3400
26734,30,M,5983
26735,45,M,600
26736,63,F,9111
26737,43,M,7923
26738,54,F,5800
26739,33,F,
26740,43,M,9000
26741,58,F,
26742,43,M,4250
26743,38,M,1198
26744,42,F,4299
26745,58,M,6001
26746,50,F,7800
26747,37,M,5416
26748,47,M,1700
26749,50,M,4000
26750,56,F,
26751,39,M,
26752,36,M,2500
26753,77,F,16233
26754,53,M,
26755,62,M,
26756,69,F,4500
26757,63,M,5441
26758,85,F,1800
26759,41,F,5375
26760,80,M,7422
26761,51,F,4925
26762,79,M,0
26763,76,M,4666
26764,53,F,3251
26765,72,M,10500
26766,33,F,2969
26767,50,M,16000
26768,33,M,5316
26769,56,M,6086
26770,72,F,5500
26771,59,M,3833
26772,65,M,
26773,39,F,3020
26774,38,M,6143
26775,65,M,
26776,81,F,2118
26777,24,M,1100
26778,70,F,
26779,65,F,
26780,43,M,8000
26781,51,F,11144
26782,48,M,3200
26783,46,M,4664
26784,39,F,10000
26785,50,M,18666
26786,44,F,3789
26787,69,M,6208
26788,48,M,2850
26789,42,M,
26790,62,F,3700
26791,57,M,
26792,62,M,11499
26793,57,F,
26794,54,M,5200
26795,40,M,8000
26796,34,F,6950
26797,64,M,8200
26798,53,F,7666
26799,48,F,
26800,56,M,10262
26801,42,F,12000
26802,48,M,2558
26803,54,M,8330
26804,41,F,5343
26805,54,M,
26806,39,F,20667
26807,43,M,5178
26808,32,M,6689
26809,60,M,3300
26810,103,F,
26811,46,M,4676
26812,48,M,17833
26813,66,F,5500
26814,52,M,12833
26815,52,M,6225
26816,32,F,2166
26817,42,M,4967
26818,53,F,20923
26819,55,F,8916
26820,56,M,
26821,55,F,3250
26822,62,M,5950
26823,47,M,25000
26824,63,F,4800
26825,49,M,6083
26826,72,F,5200
26827,54,M,8675
26828,53,M,0
26829,74,M,
26830,37,F,3800
26831,48,M,4750
26832,23,M,1100
26833,53,F,2500
26834,50,M,6666
26835,50,M,5922
26836,65,F,7841
26837,47,M,18018
26838,60,F,
26839,85,F,3000
26840,66,M,
26841,23,F,200
26842,55,M,4200
26843,31,M,2180
26844,33,F,8916
26845,56,M,3202
26846,88,F,4000
26847,76,M,
26848,25,M,1456
26849,34,M,2000
26850,34,F,3233
26851,54,M,7933
26852,71,M,5586
26853,62,F,
26854,79,M,
26855,27,M,
26856,57,F,5000
26857,56,M,35833
26858,40,F,3333
26859,68,F,16583
26860,67,M,7656
26861,81,F,4200
26862,49,M,3700
26863,69,M,6050
26864,47,F,3165
26865,53,M,
26866,48,F,6545
26867,35,M,
26868,65,M,500
26869,56,M,4000
26870,62,F,
26871,87,M,1501
26872,73,M,
26873,66,F,
26874,79,M,5000
26875,40,M,
26876,57,F,11083
26877,31,M,13250
26878,32,F,3300
26879,33,F,5000
26880,70,M,
26881,54,F,3500
26882,57,M,9622
26883,54,M,4938
26884,61,F,5833
26885,41,M,6333
26886,56,F,7500
26887,45,M,4400
26888,41,M,
26889,45,M,
26890,52,F,11167
26891,48,M,1906
26892,58,M,9800
26893,87,F,3365
26894,34,M,5000
26895,57,M,1100
26896,69,F,
26897,42,M,5350
26898,53,F,30000
26899,37,F,5000
26900,62,M,
26901,47,F,3800
26902,50,M,1676
26903,84,M,2000
26904,59,F,7034
26905,58,M,
26906,53,F,8350
26907,61,M,5000
26908,49,M,12833
26909,62,M,7333
26910,53,F,8467
26911,48,M,7900
26912,69,M,3300
26913,74,F,4200
26914,40,M,13150
26915,33,M,2300
26916,70,F,8597
26917,44,M,5928
26918,32,F,4300
26919,60,F,
26920,62,M,10333
26921,53,F,5416
26922,29,M,2750
26923,43,M,9410
26924,90,F,
26925,51,M,10000
26926,64,F,13000
26927,63,M,4677
26928,49,M,3000
26929,44,M,2285
26930,36,F,4600
26931,28,M,1860
26932,39,M,3000
26933,65,F,
26934,76,M,
26935,63,M,
26936,60,F,6666
26937,29,M,5800
26938,53,F,9506
26939,59,F,3000
26940,82,M,3200
26941,52,F,4400
26942,90,M,0
26943,61,M,15791
26944,45,F,
26945,82,M,
26946,54,F,13468
26947,46,M,7500
26948,57,M,7800
26949,66,M,
26950,58,F,15500
26951,67,M,
26952,60,M,5000
26953,37,F,10400
26954,69,M,6430
26955,62,M,4416
26956,67,F,4400
26957,46,M,7271
26958,48,F,9400
26959,56,F,
26960,70,M,7714
26961,44,F,13800
26962,53,M,
26963,30,M,4000
26964,53,F,13208
26965,23,M,500
26966,42,F,5667
26967,53,M,20416
26968,47,M,5750
26969,49,M,
26970,69,F,6000
26971,80,M,
26972,32,M,5100
26973,47,F,5375
26974,34,M,5362
26975,72,M,
26976,27,F,864
26977,39,M,14983
26978,66,F,
26979,45,F,3500
26980,74,M,8333
26981,39,F,6050
26982,75,M,
26983,63,M,4086
26984,31,F,1500
26985,68,M,7500
26986,45,F,1918
26987,64,M,
26988,32,M,1491
26989,79,M,
26990,49,F,8250
26991,50,M,
26992,45,M,
26993,64,F,11333
26994,34,M,5250
26995,58,M,11386
26996,54,F,
26997,72,M,
26998,66,F,2838
26999,38,F,6470
27000,64,M,
27001,59,F,9250
27002,39,M,9463
27003,73,M,2300
27004,78,F,10416
27005,60,M,7000
27006,71,F,
27007,81,M,9398
27008,46,M,7725
27009,61,M,1083
27010,49,F,
27011,73,M,5709
27012,38,M,2392
27013,62,F,
27014,72,M,7000
27015,64,M,7000
27016,66,F,
27017,54,M,6500
27018,38,F,2201
27019,50,F,9000
27020,33,M,4333
27021,42,F,4222
27022,37,M,3757
27023,49,M,4711
27024,54,F,9000
27025,49,M,2823
27026,37,F,4416
27027,41,M,10833
27028,60,M,550
27029,68,M,5800
27030,69,F,4762
27031,36,M,9000
27032,49,M,5685
27033,39,F,9250
27034,57,M,12833
27035,56,M,11344
27036,44,F,7485
27037,88,M,5038
27038,36,F,5131
27039,40,F,5497
27040,53,M,9000
27041,25,F,900
27042,46,M,
27043,42,M,
27044,44,F,10416
27045,29,M,5600
27046,27,F,1239
27047,62,M,10198
27048,92,M,6666
27049,56,M,
27050,50,F,10000
27051,41,M,5000
27052,65,M,
27053,50,F,22300
27054,63,M,3333
27055,84,M,0
27056,51,F,4564
27057,56,M,10500
27058,65,F,4346
27059,37,F,11667
27060,64,M,44000
27061,76,F,
27062,69,M,4000
27063,52,M,
27064,55,F,5200
27065,52,M,3300
27066,39,F,5654
27067,74,M,650
27068,50,M,
27069,30,M,2200
27070,47,F,5100
27071,35,M,18800
27072,35,M,13000
27073,43,F,3520
27074,56,M,7112
27075,66,M,
27076,38,F,7035
27077,64,M,5683
27078,26,F,3400
27079,57,F,17500
27080,55,M,13417
27081,43,F,8833
27082,53,M,7100
27083,70,M,3200
27084,71,F,4025
27085,67,M,1800
27086,45,F,10158
27087,47,M,7656
27088,30,M,6700
27089,36,M,1600
27090,60,F,
27091,74,M,5000
27092,61,M,5500
27093,49,F,2800
