user_id,sex,age,age_category,dependents_c,last_month_salary_c
28491,M,50,50-59,0,7580
28492,M,54,50-59,0,7580
28493,F,46,40-49,0,3533
28494,M,51,50-59,0,5245
28495,M,28,20-29,0,3680
28496,F,68,60-69,0,5000
28497,M,61,60-69,0,7492
28498,F,38,30-39,0,3740
28499,F,51,50-59,0,4200
28500,M,59,50-59,1,23802
28501,F,56,50-59,0,9582
28502,M,48,40-49,0,5256
28503,M,53,50-59,0,7580
28504,F,27,20-29,0,2905
28505,M,53,50-59,1,7866
28506,F,32,30-39,0,8331
28507,M,72,70-79,0,5598
28508,M,58,50-59,0,2542
28509,M,30,30-39,0,5499
28510,F,49,40-49,0,2500
28511,M,32,30-39,0,5348
28512,M,44,40-49,3,10000
28513,F,58,50-59,0,5800
28514,M,65,60-69,0,17333
28515,M,60,60-69,0,7492
28516,F,60,60-69,0,3930
28517,M,45,40-49,0,7489
28518,F,57,50-59,4,11200
28519,F,57,50-59,0,2800
28520,M,39,30-39,1,4800
28521,F,52,50-59,2,7798
28522,M,66,60-69,0,6500
28523,M,63,60-69,0,10416
28524,F,29,20-29,3,170
28525,M,56,50-59,1,7580
28526,F,61,60-69,1,5943
28527,M,37,30-39,2,8866
28528,M,64,60-69,1,2471
28529,M,41,40-49,2,1600
28530,F,37,30-39,0,4150
28531,M,41,40-49,3,7489
28532,M,31,30-39,0,9166
28533,F,28,20-29,0,5000
28534,M,71,70-79,1,7388
28535,M,45,40-49,2,6500
28536,F,63,60-69,0,1800
28537,M,53,50-59,2,7580
28538,F,44,40-49,3,11972
28539,F,63,60-69,0,6400
28540,M,47,40-49,0,10000
28541,F,42,40-49,0,3280
28542,M,36,30-39,0,3500
28543,M,62,60-69,2,7492
28544,F,48,40-49,0,7489
28545,M,70,70-79,1,6283
28546,F,51,50-59,3,6882
28547,M,38,30-39,2,15933
28548,M,70,70-79,0,5598
28549,M,38,30-39,0,500
28550,F,67,60-69,0,23017
28551,M,47,40-49,0,6200
28552,M,58,50-59,0,101167
28553,F,81,80-89,0,5000
28554,M,66,60-69,2,3564
28555,M,74,70-79,0,3000
28556,F,36,30-39,2,3600
28557,M,57,50-59,0,6414
28558,F,39,30-39,0,2950
28559,F,33,30-39,3,4000
28560,M,29,20-29,0,2905
28561,F,49,40-49,2,6500
28562,M,72,70-79,0,5598
28563,M,54,50-59,0,6000
28564,F,58,50-59,1,3217
28565,M,37,30-39,3,6430
28566,F,44,40-49,2,4000
28567,M,48,40-49,0,9400
28568,M,56,50-59,1,1000
28569,M,78,70-79,0,5598
28570,F,49,40-49,0,4634
28571,M,52,50-59,0,7580
28572,M,55,50-59,0,12006
28573,F,32,30-39,0,1500
28574,M,77,70-79,1,4399
28575,M,58,50-59,0,14900
28576,F,46,40-49,2,15000
28577,M,50,50-59,1,3333
28578,F,64,60-69,0,3248
28579,F,62,60-69,0,6163
28580,M,57,50-59,0,10430
28581,F,67,60-69,1,5166
28582,M,31,30-39,0,3000
28583,M,26,20-29,1,2080
28584,F,30,30-39,0,2133
28585,M,64,60-69,0,14999
28586,F,48,40-49,1,13000
28587,M,77,70-79,0,5598
28588,M,49,40-49,0,7489
28589,M,48,40-49,0,6800
28590,F,43,40-49,0,7489
28591,M,66,60-69,0,7492
28592,M,48,40-49,2,500
28593,F,44,40-49,1,4902
28594,M,40,40-49,1,24200
28595,M,61,60-69,0,5000
28596,F,75,70-79,0,4048
28597,M,80,80-89,0,1176
28598,F,50,50-59,2,5226
28599,F,63,60-69,1,11300
28600,M,78,70-79,0,7000
28601,F,69,60-69,1,7900
28602,M,35,30-39,0,10417
28603,M,29,20-29,0,5225
28604,F,53,50-59,0,8200
28605,M,66,60-69,0,3000
28606,F,36,30-39,0,5499
28607,M,50,50-59,1,12500
28608,M,42,40-49,1,4200
28609,M,41,40-49,0,6658
28610,F,44,40-49,3,6344
28611,M,73,70-79,0,4346
28612,M,52,50-59,0,5477
28613,F,64,60-69,2,6000
28614,M,65,60-69,0,4993
28615,M,50,50-59,3,6500
28616,F,48,40-49,0,3596
28617,M,55,50-59,3,10833
28618,F,68,60-69,0,4391
28619,F,62,60-69,0,7492
28620,M,50,50-59,4,13583
28621,F,62,60-69,0,6000
28622,M,58,50-59,1,17700
28623,M,63,60-69,2,6687
28624,F,28,20-29,0,6250
28625,M,61,60-69,0,7492
28626,F,49,40-49,5,1
28627,M,59,50-59,0,11900
28628,M,48,40-49,2,20000
28629,M,55,50-59,2,14200
28630,F,39,30-39,1,4300
28631,M,57,50-59,0,6477
28632,M,52,50-59,2,8269
28633,F,45,40-49,2,3000
28634,M,54,50-59,0,7580
28635,M,64,60-69,0,6369
28636,F,76,70-79,0,8333
28637,M,57,50-59,2,0
28638,F,42,40-49,2,5189
28639,F,52,50-59,0,2750
28640,M,64,60-69,0,5130
28641,F,36,30-39,1,4250
28642,M,47,40-49,0,7489
28643,M,70,70-79,0,5598
28644,F,40,40-49,0,8750
28645,M,61,60-69,0,3800
28646,F,32,30-39,1,2400
28647,M,36,30-39,2,3750
28648,M,71,70-79,0,5598
28649,M,66,60-69,0,3708
28650,F,54,50-59,1,9300
28651,M,62,60-69,0,6294
28652,M,52,50-59,2,4500
28653,F,48,40-49,0,6000
28654,M,54,50-59,2,14864
28655,M,62,60-69,0,8416
28656,F,42,40-49,0,12766
28657,M,42,40-49,0,4208
28658,F,43,40-49,3,5420
28659,F,56,50-59,0,5000
28660,M,37,30-39,0,5499
28661,F,58,50-59,2,11170
28662,M,41,40-49,0,7000
28663,M,25,20-29,0,1692
28664,F,50,50-59,0,16600
28665,M,49,40-49,4,10112
28666,F,40,40-49,0,2900
28667,M,34,30-39,0,5416
28668,M,47,40-49,0,3300
28669,M,56,50-59,1,1050
28670,F,49,40-49,0,7489
28671,M,56,50-59,0,4866
28672,M,26,20-29,0,3995
28673,F,49,40-49,3,9700
28674,M,64,60-69,0,7492
28675,M,57,50-59,0,6916
28676,F,60,60-69,0,7499
28677,M,75,70-79,0,1250
28678,F,34,30-39,0,5499
28679,F,52,50-59,0,2500
28680,M,65,60-69,1,2500
28681,F,48,40-49,3,6500
28682,M,59,50-59,0,7580
28683,M,35,30-39,1,5457
28684,F,47,40-49,1,10000
28685,M,33,30-39,0,9449
28686,F,45,40-49,2,6666
28687,M,47,40-49,2,5550
28688,M,76,70-79,0,5598
28689,M,52,50-59,1,8653
28690,F,47,40-49,2,4853
28691,M,38,30-39,1,3542
28692,M,55,50-59,1,7580
28693,F,44,40-49,0,6500
28694,M,40,40-49,0,7489
28695,M,46,40-49,3,5790
28696,F,48,40-49,0,10083
28697,M,67,60-69,0,8673
28698,F,33,30-39,2,8042
28699,F,47,40-49,0,4417
28700,M,53,50-59,1,7580
28701,F,52,50-59,1,7580
28702,M,51,50-59,4,4200
28703,M,31,30-39,1,4498
28704,F,68,60-69,1,12328
28705,M,62,60-69,1,10093
28706,F,64,60-69,3,12000
28707,M,57,50-59,0,4333
28708,M,53,50-59,0,8535
28709,M,60,60-69,0,7492
28710,F,56,50-59,1,5000
28711,M,34,30-39,3,6416
28712,M,42,40-49,0,7489
28713,F,29,20-29,0,2400
28714,M,43,40-49,0,25000
28715,M,69,60-69,0,7492
28716,F,50,50-59,0,2500
28717,M,64,60-69,0,7492
28718,F,48,40-49,3,3916
28719,F,42,40-49,2,5800
28720,M,29,20-29,0,2905
28721,F,70,70-79,0,5598
28722,M,72,70-79,0,16000
28723,M,67,60-69,0,10142
28724,F,63,60-69,0,2400
28725,M,56,50-59,0,1200
28726,F,28,20-29,2,3484
28727,M,59,50-59,1,6905
28728,M,42,40-49,2,25000
28729,M,75,70-79,0,3335
28730,F,40,40-49,1,4153
28731,M,39,30-39,0,4714
28732,M,64,60-69,0,7492
28733,F,63,60-69,0,8600
28734,M,43,40-49,0,7489
28735,M,54,50-59,1,12100
28736,F,30,30-39,0,4151
28737,M,64,60-69,0,6087
28738,F,40,40-49,1,70270
28739,F,53,50-59,0,11833
28740,M,29,20-29,0,2000
28741,F,38,30-39,0,2200
28742,M,55,50-59,1,13000
28743,M,62,60-69,1,3570
28744,F,51,50-59,4,12707
28745,M,56,50-59,0,7811
28746,F,88,80-89,0,2084
28747,M,28,20-29,0,2050
28748,M,79,70-79,0,5598
28749,M,47,40-49,2,9500
28750,F,24,20-29,0,7083
28751,M,60,60-69,0,5970
28752,M,52,50-59,0,2700
28753,F,51,50-59,2,7136
28754,M,56,50-59,1,5000
28755,M,73,70-79,0,1180
28756,F,57,50-59,1,4000
28757,M,63,60-69,1,9500
28758,F,69,60-69,0,4304
28759,F,59,50-59,0,7580
28760,M,62,60-69,3,9233
28761,F,59,50-59,1,7666
28762,M,58,50-59,2,7500
28763,M,78,70-79,1,6600
28764,F,44,40-49,2,3200
28765,M,24,20-29,0,3240
28766,F,58,50-59,1,4941
28767,M,44,40-49,2,6425
28768,M,59,50-59,1,8608
28769,M,47,40-49,0,5583
28770,F,47,40-49,2,11500
28771,M,37,30-39,2,8858
28772,M,64,60-69,0,7492
28773,F,35,30-39,0,3333
28774,M,40,40-49,2,5216
28775,M,59,50-59,0,7580
28776,F,54,50-59,0,7580
28777,M,40,40-49,0,7000
28778,F,74,70-79,0,2500
28779,F,44,40-49,2,7489
28780,M,57,50-59,1,9507
28781,F,41,40-49,0,3000
28782,M,80,80-89,0,4100
28783,M,75,70-79,0,5598
28784,F,72,70-79,0,5361
28785,M,38,30-39,0,2276
28786,F,68,60-69,0,7492
28787,M,60,60-69,0,7492
28788,M,71,70-79,0,8333
28789,M,65,60-69,1,10000
28790,F,43,40-49,5,12500
28791,M,42,40-49,0,7489
28792,M,61,60-69,1,8112
28793,F,75,70-79,0,6250
28794,M,72,70-79,0,3713
28795,M,75,70-79,0,5598
28796,F,64,60-69,0,10309
28797,M,44,40-49,3,13333
28798,F,62,60-69,0,6159
28799,F,33,30-39,0,3000
28800,M,44,40-49,0,7489
28801,F,31,30-39,1,5499
28802,M,69,60-69,0,7492
28803,M,49,40-49,1,7489
28804,F,42,40-49,3,5500
28805,M,82,80-89,0,4500
28806,F,29,20-29,3,3200
28807,M,57,50-59,2,2253
28808,M,36,30-39,0,5406
28809,M,46,40-49,1,7500
28810,F,57,50-59,1,3510
28811,M,36,30-39,2,6188
28812,M,37,30-39,3,2500
28813,F,52,50-59,0,4690
28814,M,50,50-59,2,7133
28815,M,67,60-69,0,7492
28816,F,30,30-39,0,2500
28817,M,53,50-59,0,8683
28818,F,56,50-59,0,6500
28819,F,57,50-59,0,0
28820,M,64,60-69,0,7492
28821,F,61,60-69,0,7492
28822,M,64,60-69,0,7492
28823,M,58,50-59,1,8125
28824,F,47,40-49,0,8333
28825,M,68,60-69,0,3235
28826,F,37,30-39,2,3226
28827,M,57,50-59,1,7580
28828,M,40,40-49,0,7489
28829,M,35,30-39,1,5499
28830,F,47,40-49,0,5669
28831,M,54,50-59,0,4050
28832,M,54,50-59,0,10500
28833,F,81,80-89,0,5500
28834,M,30,30-39,0,5499
28835,M,44,40-49,0,2325
28836,F,48,40-49,0,5672
28837,M,53,50-59,0,1500
28838,F,41,40-49,0,7489
28839,F,48,40-49,0,6658
28840,M,50,50-59,0,3984
28841,F,51,50-59,3,5526
28842,M,75,70-79,1,4725
28843,M,37,30-39,0,5499
28844,F,49,40-49,1,7400
28845,M,58,50-59,1,8544
28846,F,32,30-39,0,1700
28847,M,30,30-39,0,5499
28848,M,51,50-59,3,5000
28849,M,61,60-69,0,20000
28850,F,49,40-49,3,12300
28851,M,37,30-39,0,1817
28852,M,54,50-59,1,8614
28853,F,37,30-39,0,3800
28854,M,50,50-59,2,11866
28855,M,57,50-59,0,6500
28856,F,32,30-39,0,2750
28857,M,67,60-69,0,2433
28858,F,50,50-59,0,7580
28859,F,45,40-49,1,7489
28860,M,53,50-59,0,3700
28861,F,42,40-49,1,5400
28862,M,42,40-49,3,5317
28863,M,49,40-49,0,2161
28864,F,68,60-69,0,400
28865,M,40,40-49,3,8500
28866,F,58,50-59,1,9166
28867,M,62,60-69,0,7492
28868,M,92,90+,0,3333
28869,M,61,60-69,0,7492
28870,F,57,50-59,0,7580
28871,M,64,60-69,0,1100
28872,M,55,50-59,2,18500
28873,F,47,40-49,2,200
28874,M,57,50-59,1,5052
28875,M,79,70-79,0,5598
28876,F,67,60-69,2,39584
28877,M,40,40-49,1,7489
28878,F,41,40-49,0,600
28879,F,68,60-69,0,7492
28880,M,51,50-59,2,5416
28881,F,63,60-69,2,7916
28882,M,63,60-69,1,7200
28883,M,46,40-49,0,3100
28884,F,38,30-39,0,5499
28885,M,83,80-89,0,5067
28886,F,49,40-49,2,14584
28887,M,58,50-59,0,9916
28888,M,68,60-69,1,7400
28889,M,44,40-49,4,4500
28890,F,28,20-29,4,3390
28891,M,79,70-79,0,6269
28892,M,34,30-39,0,5499
28893,F,79,70-79,0,5598
28894,M,41,40-49,3,3750
28895,M,47,40-49,2,3645
28896,F,34,30-39,0,2080
28897,M,42,40-49,1,8000
28898,F,67,60-69,0,6116
28899,F,46,40-49,1,7489
28900,M,66,60-69,0,5009
28901,F,46,40-49,2,7244
28902,M,63,60-69,1,11222
28903,M,44,40-49,0,7489
28904,F,78,70-79,0,3100
28905,M,41,40-49,0,10833
28906,F,88,80-89,0,5067
28907,M,69,60-69,0,7492
28908,M,59,50-59,0,9150
28909,M,66,60-69,0,7300
28910,F,74,70-79,0,5470
28911,M,46,40-49,2,8616
28912,M,40,40-49,0,6500
28913,F,79,70-79,0,5598
28914,M,65,60-69,0,7492
28915,M,44,40-49,0,5350
28916,F,40,40-49,2,9166
28917,M,51,50-59,0,7580
28918,F,34,30-39,1,4300
28919,F,50,50-59,2,6000
28920,M,56,50-59,0,3833
28921,F,63,60-69,0,12000
28922,M,29,20-29,0,2905
28923,M,28,20-29,3,7685
28924,F,40,40-49,1,4500
28925,M,47,40-49,1,4000
28926,F,48,40-49,3,12191
28927,M,26,20-29,0,6240
28928,M,76,70-79,0,1666
28929,M,58,50-59,0,3186
28930,F,30,30-39,2,5499
28931,M,46,40-49,2,8906
28932,M,33,30-39,1,2603
28933,F,35,30-39,1,2911
28934,M,54,50-59,0,5314
28935,M,50,50-59,0,10000
28936,F,69,60-69,0,5029
28937,M,49,40-49,0,7489
28938,F,33,30-39,0,7500
28939,F,38,30-39,1,11666
28940,M,34,30-39,0,9000
28941,F,41,40-49,0,4048
28942,M,51,50-59,0,7580
28943,M,85,80-89,0,2485
28944,F,59,50-59,0,9800
28945,M,39,30-39,3,4500
28946,F,46,40-49,0,6800
28947,M,58,50-59,0,7580
28948,M,80,80-89,0,5067
28949,M,43,40-49,2,2400
28950,F,61,60-69,1,17250
28951,M,58,50-59,0,8354
28952,M,66,60-69,0,4346
28953,F,58,50-59,2,7580
28954,M,48,40-49,3,4200
28955,M,32,30-39,0,4500
28956,F,36,30-39,0,5000
28957,M,49,40-49,2,1860
28958,F,91,90+,0,4388
28959,F,53,50-59,0,10075
28960,M,25,20-29,0,2200
28961,F,83,80-89,0,5067
28962,M,40,40-49,8,3750
28963,M,77,70-79,0,9545
28964,F,66,60-69,1,8000
28965,M,53,50-59,0,7580
28966,F,59,50-59,0,5100
28967,M,50,50-59,5,8700
28968,M,35,30-39,0,43250
28969,M,40,40-49,3,7489
28970,F,49,40-49,2,8650
28971,M,48,40-49,3,3344
28972,M,80,80-89,0,3000
28973,F,60,60-69,2,6667
28974,M,47,40-49,2,2624
28975,M,53,50-59,0,10417
28976,F,60,60-69,1,9180
28977,M,75,70-79,0,6550
28978,F,52,50-59,0,7580
28979,F,70,70-79,0,1641
28980,M,63,60-69,1,7139
28981,F,43,40-49,5,5700
28982,M,56,50-59,0,7580
28983,M,64,60-69,0,2500
28984,F,61,60-69,1,6609
28985,M,53,50-59,0,2500
28986,F,41,40-49,2,0
28987,M,64,60-69,0,18866
28988,M,65,60-69,0,4297
28989,M,52,50-59,2,12000
28990,F,31,30-39,0,5499
28991,M,55,50-59,0,12050
28992,M,51,50-59,2,8735
28993,F,46,40-49,2,5291
28994,M,57,50-59,0,7580
28995,M,46,40-49,0,6290
28996,F,58,50-59,0,10000
28997,M,54,50-59,0,16750
28998,F,74,70-79,1,2200
28999,F,47,40-49,2,7266
29000,M,45,40-49,0,6400
29001,F,46,40-49,2,7673
29002,M,77,70-79,0,4000
29003,M,39,30-39,3,5380
29004,F,34,30-39,1,6300
29005,M,50,50-59,1,9166
29006,F,53,50-59,3,8333
29007,M,45,40-49,0,7489
29008,M,60,60-69,0,3303
29009,M,65,60-69,0,500
29010,F,62,60-69,0,6500
29011,M,46,40-49,0,2628
29012,M,52,50-59,0,2500
29013,F,50,50-59,1,6625
29014,M,30,30-39,1,1350
29015,M,48,40-49,1,8428
29016,F,63,60-69,0,7100
29017,M,42,40-49,1,8614
29018,F,67,60-69,0,9666
29019,F,55,50-59,4,16500
29020,M,53,50-59,0,2626
29021,F,41,40-49,2,3800
29022,M,34,30-39,2,30000
29023,M,25,20-29,1,800
29024,F,41,40-49,0,0
29025,M,46,40-49,2,4000
29026,F,58,50-59,1,17300
29027,M,79,70-79,3,5598
29028,M,63,60-69,0,7492
29029,M,75,70-79,1,4765
29030,F,49,40-49,1,13660
29031,M,31,30-39,0,1500
29032,M,47,40-49,0,8979
29033,F,57,50-59,0,7580
29034,M,38,30-39,0,5499
29035,M,26,20-29,1,3500
29036,F,28,20-29,0,2250
29037,M,28,20-29,2,2800
29038,F,60,60-69,0,14980
29039,F,28,20-29,0,4379
29040,M,48,40-49,0,5250
29041,F,83,80-89,0,1900
29042,M,63,60-69,0,3633
29043,M,46,40-49,2,1670
29044,F,82,80-89,0,3261
29045,M,63,60-69,0,7492
29046,F,36,30-39,3,776
29047,M,42,40-49,1,4500
29048,M,63,60-69,1,5800
29049,M,44,40-49,2,4333
29050,F,35,30-39,1,3100
29051,M,52,50-59,0,7580
29052,M,63,60-69,0,18916
29053,F,39,30-39,1,2394
29054,M,34,30-39,2,7000
29055,M,72,70-79,0,5598
29056,F,54,50-59,0,4500
29057,M,80,80-89,0,5067
29058,F,35,30-39,0,3808
29059,F,33,30-39,0,2900
29060,M,42,40-49,2,5500
29061,F,52,50-59,6,14500
29062,M,49,40-49,0,7872
29063,M,63,60-69,0,7492
29064,F,41,40-49,0,5250
29065,M,72,70-79,0,12000
29066,F,38,30-39,4,5499
29067,M,61,60-69,0,6800
29068,M,38,30-39,2,13340
29069,M,57,50-59,1,7580
29070,F,35,30-39,0,1655
29071,M,40,40-49,0,5833
29072,M,59,50-59,0,14309
29073,F,31,30-39,0,10000
29074,M,34,30-39,0,2600
29075,M,54,50-59,1,10250
29076,F,43,40-49,0,4433
29077,M,32,30-39,0,5499
29078,F,63,60-69,0,6250
29079,F,74,70-79,0,2343
29080,M,40,40-49,0,8420
29081,F,25,20-29,0,2600
29082,M,42,40-49,4,2116
29083,M,70,70-79,0,2203
29084,F,67,60-69,0,4300
29085,M,53,50-59,0,2000
29086,F,26,20-29,0,1114
29087,M,56,50-59,0,4232
29088,M,74,70-79,0,4000
29089,M,45,40-49,4,12058
29090,F,32,30-39,0,3250
29091,M,66,60-69,0,2733
29092,M,60,60-69,0,5000
29093,F,45,40-49,2,6975
29094,M,73,70-79,0,1500
29095,M,30,30-39,0,0
29096,F,40,40-49,3,9640
29097,M,74,70-79,0,9942
29098,F,53,50-59,0,2083
29099,F,81,80-89,0,5067
29100,M,47,40-49,0,5552
29101,F,38,30-39,1,12311
29102,M,68,60-69,0,7492
29103,M,32,30-39,0,3200
29104,F,64,60-69,0,7492
29105,M,28,20-29,0,2905
29106,F,52,50-59,0,6253
29107,M,42,40-49,2,7489
29108,M,33,30-39,0,1534
29109,M,31,30-39,0,5000
29110,F,84,80-89,0,4000
29111,M,34,30-39,4,2800
29112,M,56,50-59,0,7580
29113,F,53,50-59,0,2900
29114,M,43,40-49,1,3502
29115,M,62,60-69,0,10000
29116,F,87,80-89,0,1200
29117,M,27,20-29,0,5250
29118,F,43,40-49,0,5198
29119,F,38,30-39,0,14400
29120,M,67,60-69,0,7492
29121,F,76,70-79,0,5598
29122,M,50,50-59,2,4320
29123,M,71,70-79,0,5598
29124,F,39,30-39,5,11320
29125,M,56,50-59,2,3000
29126,F,41,40-49,2,8065
29127,M,69,60-69,0,7492
29128,M,61,60-69,0,8361
29129,M,63,60-69,0,12714
29130,F,90,90+,0,4388
29131,M,85,80-89,0,1605
29132,M,70,70-79,0,5598
29133,F,43,40-49,2,9998
29134,M,58,50-59,0,4625
29135,M,37,30-39,3,6420
29136,F,50,50-59,0,11166
29137,M,71,70-79,0,4583
29138,F,45,40-49,0,5000
29139,F,77,70-79,2,10000
29140,M,54,50-59,0,7500
29141,F,53,50-59,1,11300
29142,M,60,60-69,1,6300
29143,M,44,40-49,2,15200
29144,F,31,30-39,0,6184
29145,M,36,30-39,0,7500
29146,F,43,40-49,2,8500
29147,M,51,50-59,6,15476
29148,M,74,70-79,0,5598
29149,M,70,70-79,0,5598
29150,F,53,50-59,1,5000
29151,M,55,50-59,0,7773
29152,M,71,70-79,1,2301
29153,F,32,30-39,0,2544
29154,M,62,60-69,0,7492
29155,M,47,40-49,0,0
29156,F,57,50-59,4,6600
29157,M,53,50-59,1,3329
29158,F,41,40-49,0,7489
29159,F,47,40-49,0,7489
29160,M,45,40-49,1,8934
29161,F,32,30-39,0,9200
29162,M,67,60-69,1,6900
29163,M,67,60-69,0,10000
29164,F,68,60-69,1,5200
29165,M,48,40-49,0,10500
29166,F,51,50-59,0,0
29167,M,59,50-59,0,7580
29168,M,42,40-49,3,1
29169,M,58,50-59,0,6175
29170,F,74,70-79,0,416
29171,M,46,40-49,1,7489
29172,M,41,40-49,0,22916
29173,F,42,40-49,2,11300
29174,M,51,50-59,1,11000
29175,M,30,30-39,1,4300
29176,F,49,40-49,2,3900
29177,M,64,60-69,0,21825
29178,F,26,20-29,0,2400
29179,F,77,70-79,2,5598
29180,M,66,60-69,0,1916
29181,F,51,50-59,0,9093
29182,M,40,40-49,4,600
29183,M,66,60-69,0,6578
29184,F,70,70-79,0,5483
29185,M,32,30-39,0,5000
29186,F,48,40-49,0,2526
29187,M,53,50-59,0,8465
29188,M,69,60-69,0,700
29189,M,47,40-49,2,7489
29190,F,46,40-49,3,3365
29191,M,48,40-49,2,7163
29192,M,46,40-49,1,10550
29193,F,62,60-69,0,2800
29194,M,60,60-69,1,13583
29195,M,46,40-49,1,4000
29196,F,35,30-39,2,5000
29197,M,50,50-59,0,6920
29198,F,59,50-59,2,5500
29199,F,28,20-29,3,6250
29200,M,67,60-69,0,5540
29201,F,74,70-79,0,8000
29202,M,28,20-29,2,2619
29203,M,63,60-69,0,8333
29204,F,57,50-59,0,2000
29205,M,31,30-39,5,3557
29206,F,40,40-49,2,7566
29207,M,51,50-59,0,10000
29208,M,43,40-49,0,10000
29209,M,40,40-49,0,4582
29210,F,46,40-49,2,22000
29211,M,53,50-59,0,7580
29212,M,71,70-79,0,2683
29213,F,51,50-59,0,2309
29214,M,43,40-49,1,1160
29215,M,49,40-49,0,4200
29216,F,26,20-29,1,3600
29217,M,67,60-69,0,10500
29218,F,62,60-69,0,1399
29219,F,65,60-69,0,3400
29220,M,67,60-69,0,10350
29221,F,42,40-49,2,1850
29222,M,60,60-69,0,7492
29223,M,50,50-59,0,5000
29224,F,70,70-79,0,5598
29225,M,60,60-69,3,10000
29226,F,68,60-69,0,7492
29227,M,60,60-69,0,11868
29228,M,76,70-79,0,7241
29229,M,62,60-69,1,20833
29230,F,31,30-39,0,2700
29231,M,41,40-49,1,10000
29232,M,46,40-49,0,16000
29233,F,31,30-39,0,4167
29234,M,52,50-59,2,3200
29235,M,60,60-69,0,7492
29236,F,57,50-59,0,7580
29237,M,66,60-69,0,6750
29238,F,62,60-69,1,4330
29239,F,53,50-59,0,10000
29240,M,65,60-69,0,7492
29241,F,39,30-39,0,8656
29242,M,54,50-59,0,7580
29243,M,61,60-69,0,7492
29244,F,80,80-89,0,2500
29245,M,33,30-39,4,8000
29246,F,47,40-49,3,7500
29247,M,24,20-29,0,2025
29248,M,23,20-29,0,1855
29249,M,44,40-49,0,7489
29250,F,43,40-49,4,13626
29251,M,49,40-49,4,16000
29252,M,59,50-59,1,16667
29253,F,55,50-59,4,5200
29254,M,46,40-49,0,21667
29255,M,66,60-69,1,9992
29256,F,48,40-49,0,18000
29257,M,80,80-89,0,3450
29258,F,51,50-59,0,7580
29259,F,50,50-59,0,8000
29260,M,23,20-29,0,0
29261,F,44,40-49,0,200
29262,M,53,50-59,0,7580
29263,M,74,70-79,0,5683
29264,F,61,60-69,0,3500
29265,M,73,70-79,0,883
29266,F,34,30-39,0,4375
29267,M,55,50-59,1,2180
29268,M,50,50-59,0,6250
29269,M,50,50-59,1,7580
29270,F,53,50-59,0,3656
29271,M,68,60-69,0,7492
29272,M,67,60-69,0,5689
29273,F,59,50-59,1,1830
29274,M,44,40-49,0,5182
29275,M,66,60-69,0,6759
29276,F,56,50-59,1,7000
29277,M,75,70-79,0,1730
29278,F,25,20-29,0,1250
29279,F,32,30-39,0,2000
29280,M,62,60-69,0,4600
29281,F,66,60-69,2,4583
29282,M,69,60-69,0,4100
29283,M,47,40-49,2,3000
29284,F,61,60-69,0,7800
29285,M,58,50-59,0,7580
29286,F,64,60-69,1,9000
29287,M,25,20-29,1,1295
29288,M,81,80-89,0,5000
29289,M,68,60-69,1,10971
29290,F,31,30-39,0,0
29291,M,32,30-39,0,2800
29292,M,33,30-39,3,5499
29293,F,48,40-49,3,7173
29294,M,37,30-39,1,2593
29295,M,31,30-39,0,6468
29296,F,60,60-69,0,8500
29297,M,50,50-59,3,1704
29298,F,82,80-89,0,5067
29299,F,35,30-39,2,5800
29300,M,62,60-69,1,7492
29301,F,42,40-49,1,2300
29302,M,50,50-59,0,9600
29303,M,35,30-39,2,9009
29304,F,82,80-89,0,5067
29305,M,63,60-69,0,8000
29306,F,41,40-49,2,30000
29307,M,25,20-29,0,4333
29308,M,76,70-79,0,2750
29309,M,27,20-29,2,6350
29310,F,54,50-59,0,7274
29311,M,33,30-39,0,5499
29312,M,40,40-49,0,3875
29313,F,47,40-49,2,4550
29314,M,52,50-59,1,2595
29315,M,64,60-69,0,5889
29316,F,43,40-49,0,5210
29317,M,61,60-69,0,1
29318,F,42,40-49,0,3968
29319,F,37,30-39,1,3517
29320,M,41,40-49,0,7489
29321,F,52,50-59,0,5000
29322,M,62,60-69,0,7492
29323,M,31,30-39,1,2846
29324,F,48,40-49,0,7489
29325,M,44,40-49,4,8900
29326,F,46,40-49,0,5240
29327,M,69,60-69,0,2291
29328,M,45,40-49,2,8200
29329,M,65,60-69,0,7492
29330,F,39,30-39,1,5500
29331,M,50,50-59,0,6250
29332,M,38,30-39,0,2666
29333,F,26,20-29,0,6123
29334,M,37,30-39,1,3000
29335,M,52,50-59,0,3500
29336,F,80,80-89,0,5067
29337,M,67,60-69,1,11166
29338,F,59,50-59,0,0
29339,F,29,20-29,1,5400
29340,M,48,40-49,0,11450
29341,F,71,70-79,0,5598
29342,M,65,60-69,0,7492
29343,M,73,70-79,0,22000
29344,F,34,30-39,0,7725
29345,M,54,50-59,1,7580
29346,F,55,50-59,0,3700
29347,M,26,20-29,0,1880
29348,M,53,50-59,1,7500
29349,M,69,60-69,1,6832
29350,F,51,50-59,0,10700
29351,M,74,70-79,0,10500
29352,M,43,40-49,1,5000
29353,F,40,40-49,3,7452
29354,M,30,30-39,0,4666
29355,M,44,40-49,1,16354
29356,F,48,40-49,1,5116
29357,M,51,50-59,3,21133
29358,F,52,50-59,1,4150
29359,F,34,30-39,1,4743
29360,M,48,40-49,1,3200
29361,F,41,40-49,3,8000
29362,M,57,50-59,0,9325
29363,M,31,30-39,3,1
29364,F,89,80-89,0,9777
29365,M,63,60-69,0,6666
